"COUNT","Crash ID","DrvPassOthr","Road User Sex","Road User Age","Road User Injury","Road User Role","Road User Driver at Fault","Road User Ethnicity"
1,201000138,Passenger,Male, 27,Fatal,1,">1 party, dvr prime fault",European
1,201000139,Driver,Female, 15,Serious,1,">1 party, dvr prime fault",European
1,201000139,Driver,Male, 57,Fatal,2,">1 party, no dvr fault",European
1,201000139,Passenger,Female, 15,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201000139,Passenger,Female, 16,Serious,1,">1 party, dvr prime fault",European
1,201000139,Passenger,Male, 17,Fatal,1,">1 party, dvr prime fault",NZ Maori
1,201000140,Driver,Male, 23,Fatal,1,">1 party, dvr prime fault",NZ Maori
1,201000140,Driver,Male, 36,Minor,2,">1 party, no dvr fault",European
1,201000140,Driver,Male, 46,Not injured,3,,European
1,201000140,Passenger,Male, 17,Minor,1,">1 party, dvr prime fault",NZ Maori
1,201000141,Driver,Female, 63,Minor,2,">1 party, no dvr fault",Unknown
1,201000141,Driver,Male, 26,Fatal,1,">1 party, dvr prime fault",NZ Maori
1,201000141,Passenger,Male, 16,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201000141,Passenger,Male, 18,Serious,1,">1 party, dvr prime fault",Samoan
1,201000142,Driver,Male, 45,Fatal,1,"1 veh, dvr at fault",European
1,201000143,Driver,Male, 37,Fatal,1,"1 veh, dvr at fault",European
1,201000144,Driver,Female, 20,Fatal,1,">1 party, dvr prime fault",NZ Maori
1,201000144,Driver,Male, 39,Minor,2,">1 party, no dvr fault",NZ Maori
1,201000144,Passenger,Male, 20,Fatal,1,">1 party, dvr prime fault",NZ Maori
1,201000145,Driver,Female, 23,Minor,1,">1 party, dvr prime fault",European
1,201000145,Other,Female, 45,Fatal,4,">1 party, no dvr fault",European
1,201000145,Other,Male, 46,Fatal,3,">1 party, no dvr fault",European
1,201000145,Other,Male, 71,Fatal,2,">1 party, no dvr fault",European
1,201000146,Driver,Male, 51,Not injured,3,">1 party, no dvr fault",Tongan
1,201000146,Other,Female, 27,Fatal,1,">1 party, no dvr fault",European
1,201000148,Driver,Male, 18,Not injured,2,">1 party, dvr prime fault",Other
1,201000148,Driver,Male, 34,Fatal,1,">1 party, dvr part fault",European
1,201000149,Driver,Female, 82,Fatal,1,">1 party, no dvr fault",NZ Maori
1,201000149,Driver,Male, 49,Not injured,3,">1 party, no dvr fault",European
1,201000149,Driver,Male, 61,Not injured,2,">1 party, dvr prime fault",European
1,201000150,Driver,Female, 51,Minor,2,">1 party, dvr prime fault",European
1,201000150,Driver,Male, 43,Fatal,1,">1 party, no dvr fault",European
1,201000151,Driver,Female, 57,Minor,2,">1 party, no dvr fault",European
1,201000151,Driver,Male, 24,Not injured,3,">1 party, no dvr fault",European
1,201000151,Driver,Male, 64,Fatal,1,">1 party, dvr prime fault",European
1,201000152,Driver,Male, 33,Fatal,1,"1 veh, dvr at fault",Cook Islander
1,201000152,Passenger,Male, 28,Serious,1,"1 veh, dvr at fault",Unknown
1,201000152,Passenger,Male, 29,Serious,1,"1 veh, dvr at fault",Unknown
1,201000153,Driver,Male, 44,Minor,1,"1 veh, dvr at fault",NZ Maori
1,201000153,Passenger,Male, 17,Minor,1,"1 veh, dvr at fault",NZ Maori
1,201000153,Passenger,Male, 40,Fatal,1,"1 veh, dvr at fault",NZ Maori
1,201000154,Driver,Male, 22,Minor,1,"1 veh, dvr at fault",European
1,201000154,Passenger,Male, 19,Fatal,1,"1 veh, dvr at fault",NZ Maori
1,201000155,Driver,Male, 17,Serious,1,">1 party, dvr prime fault",Tongan
1,201000155,Passenger,Female, 17,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201000155,Passenger,Female, 20,Fatal,1,">1 party, dvr prime fault",NZ Maori
1,201000155,Passenger,Female, 23,Minor,1,">1 party, dvr prime fault",Unknown
1,201000156,Driver,Male, 37,Not injured,1,"1 veh, dvr at fault",NZ Maori
1,201000156,Passenger,Male, 35,Fatal,1,"1 veh, dvr at fault",NZ Maori
1,201000157,Driver,Male, 26,Not injured,2,">1 party, dvr prime fault",European
1,201000157,Driver,Male, 39,Fatal,1,">1 party, dvr part fault",European
1,201000157,Passenger,Female, 51,Serious,1,">1 party, dvr part fault",Asian
1,201000158,Driver,Male, 52,Fatal,3,">1 party, no dvr fault",NZ Maori
1,201000158,Driver,Male, 64,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,201000158,Driver,Male, 65,Minor,2,">1 party, no dvr fault",Asian
1,201000158,Passenger,Male, 64,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201000159,Driver,Male, 13,Fatal,1,"1 veh, dvr at fault",NZ Maori
1,201000159,Passenger,Male, 13,Minor,1,"1 veh, dvr at fault",NZ Maori
1,201000159,Passenger,Male, 14,Minor,1,"1 veh, dvr at fault",NZ Maori
1,201000160,Driver,Female, 16,Minor,1,"1 veh, dvr at fault",European
1,201000160,Passenger,Female, 16,Fatal,1,"1 veh, dvr at fault",European
1,201000160,Passenger,Male, 14,Minor,1,"1 veh, dvr at fault",NZ Maori
1,201000160,Passenger,Male, 16,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201000161,Driver,Male, 40,Fatal,1,"1 veh, dvr at fault",European
1,201000162,Driver,Male, 22,Fatal,1,"1 veh, dvr at fault",European
1,201000163,Driver,Male, 53,Minor,2,">1 party, no dvr fault",European
1,201000163,Driver,Male, 57,Fatal,1,">1 party, dvr prime fault",European
1,201000164,Driver,Male, 30,Fatal,1,">1 party, dvr part fault",European
1,201000164,Driver,Male, 51,Not injured,2,">1 party, dvr prime fault",European
1,201000165,Driver,Unknown,,Not injured,1,">1 party, no dvr fault",Unknown
1,201000166,Driver,Male, 15,Minor,1,"1 veh, dvr at fault",European
1,201000166,Passenger,Male, 15,Fatal,1,"1 veh, dvr at fault",European
1,201000166,Passenger,Male, 15,Serious,1,"1 veh, dvr at fault",European
1,201001001,Driver,Female, 81,Serious,1,"1 veh, dvr at fault",European
1,201001001,Passenger,Male, 49,Minor,1,"1 veh, dvr at fault",European
1,201001005,Driver,Male, 75,Minor,1,">1 party, dvr prime fault",European
1,201001005,Driver,Unknown,,Not injured,2,">1 party, no dvr fault",Unknown
1,201001005,Passenger,Male, 19,Serious,1,">1 party, dvr prime fault",European
1,201001014,Driver,Female, 42,Serious,1,">1 party, no dvr fault",European
1,201001014,Driver,Male, 44,Not injured,2,">1 party, dvr prime fault",Asian
1,201001023,Driver,Female, 33,Not injured,1,">1 party, no dvr fault",Samoan
1,201001025,Driver,Female, 50,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,201001026,Driver,Male, 51,Minor,1,"1 veh, dvr at fault",European
1,201001026,Passenger,Male, 12,Serious,1,"1 veh, dvr at fault",European
1,201001044,Driver,Male, 41,Serious,1,">1 party, dvr prime fault",European
1,201001044,Driver,Male, 61,Not injured,2,">1 party, no dvr fault",NZ Maori
1,201001048,Driver,Male, 18,Not injured,2,">1 party, no dvr fault",European
1,201001048,Driver,Male, 21,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201001050,Driver,Male, 24,Serious,1,">1 party, dvr part fault",European
1,201001052,Driver,Female, 71,Serious,2,">1 party, no dvr fault",European
1,201001052,Driver,Male, 53,Minor,1,">1 party, dvr prime fault",European
1,201001052,Passenger,Female, 19,Minor,1,">1 party, dvr prime fault",European
1,201001054,Driver,Male, 16,Serious,2,">1 party, dvr part fault",NZ Maori
1,201001054,Driver,Male, 35,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,201001056,Driver,Male, 63,Not injured,2,">1 party, no dvr fault",European
1,201001056,Driver,Male, 78,Serious,1,">1 party, dvr prime fault",European
1,201001058,Driver,Male, 40,Serious,1,"1 veh, dvr at fault",European
1,201001063,Driver,Male, 15,Serious,1,"1 veh, dvr at fault",European
1,201001069,Driver,Male, 45,Serious,1,"1 veh, dvr at fault",European
1,201001077,Driver,Male, 22,Minor,2,">1 party, no dvr fault",European
1,201001077,Driver,Male, 30,Serious,1,">1 party, dvr prime fault",Other
1,201001079,Driver,Male, 41,Not injured,2,">1 party, no dvr fault",European
1,201001079,Other,Male, 31,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201001086,Driver,Male, 35,Not injured,2,">1 party, dvr prime fault",European
1,201001086,Driver,Male, 44,Serious,1,">1 party, dvr part fault",European
1,201001093,Driver,Male, 22,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201001093,Driver,Male, 42,Not injured,2,">1 party, no dvr fault",European
1,201001101,Driver,Male, 52,Serious,1,"1 veh, dvr at fault",Asian
1,201001119,Driver,Female, 41,Not injured,2,">1 party, dvr prime fault",European
1,201001119,Driver,Male, 32,Serious,1,">1 party, no dvr fault",European
1,201001125,Driver,Female, 23,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201001140,Driver,Male, 22,Serious,1,"1 veh, dvr at fault",Samoan
1,201001140,Passenger,Male, 20,Minor,1,"1 veh, dvr at fault",Samoan
1,201001140,Passenger,Male, 34,Minor,1,"1 veh, dvr at fault",Samoan
1,201001140,Passenger,Male, 41,Minor,1,"1 veh, dvr at fault",Samoan
1,201001140,Passenger,Male, 43,Minor,1,"1 veh, dvr at fault",Samoan
1,201001140,Passenger,Male, 45,Minor,1,"1 veh, dvr at fault",Samoan
1,201001141,Driver,Male, 36,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,201001141,Driver,Male, 42,Not injured,2,">1 party, no dvr fault",Other Pacific Islander
1,201001141,Driver,Unknown,,Serious,3,">1 party, no dvr fault",Unknown
1,201001146,Driver,Female, 44,Minor,2,">1 party, no dvr fault",European
1,201001146,Driver,Male, 16,Minor,1,">1 party, dvr prime fault",European
1,201001146,Passenger,Female, 16,Serious,1,">1 party, dvr prime fault",European
1,201001151,Driver,Female, 33,Serious,1,">1 party, dvr prime fault",European
1,201001151,Driver,Male, 31,Minor,2,">1 party, no dvr fault",Asian
1,201001151,Passenger,Male, 21,Minor,2,">1 party, no dvr fault",Asian
1,201001151,Passenger,Male, 36,Minor,1,">1 party, dvr prime fault",European
1,201001152,Driver,Male, 31,Serious,1,"1 veh, dvr at fault",European
1,201001160,Driver,Male, 62,Serious,1,"1 veh, dvr at fault",European
1,201001160,Passenger,Female, 61,Minor,1,"1 veh, dvr at fault",European
1,201001162,Driver,Female, 16,Not injured,2,">1 party, dvr prime fault",European
1,201001162,Other,Female, 37,Serious,1,">1 party, no dvr fault",European
1,201001171,Driver,Female, 33,Not injured,1,">1 party, no dvr fault",NZ Maori
1,201001181,Driver,Female, 21,Minor,3,">1 party, no dvr fault",Samoan
1,201001181,Driver,Female, 36,Serious,2,">1 party, dvr prime fault",European
1,201001181,Driver,Male, 30,Not injured,1,">1 party, no dvr fault",Cook Islander
1,201001181,Passenger,Female, 29,Minor,1,">1 party, no dvr fault",European
1,201001181,Passenger,Female,,Minor,1,">1 party, no dvr fault",Other Pacific Islander
1,201001190,Driver,Female, 18,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201001202,Driver,Female, 44,Serious,1,"1 veh, dvr at fault",European
1,201001207,Driver,Female, 53,Not injured,6,">1 party, no dvr fault",NZ Maori
1,201001207,Driver,Female, 55,Minor,2,">1 party, no dvr fault",European
1,201001207,Driver,Male, 36,Not injured,3,">1 party, no dvr fault",European
1,201001207,Driver,Male, 42,Not injured,5,">1 party, no dvr fault",European
1,201001207,Driver,Male, 52,Not injured,4,">1 party, no dvr fault",European
1,201001207,Driver,Male, 69,Minor,1,">1 party, dvr prime fault",European
1,201001207,Passenger,Male, 72,Serious,2,">1 party, no dvr fault",European
1,201001225,Driver,Male, 21,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,201001225,Driver,Male, 52,Serious,2,">1 party, no dvr fault",Asian
1,201001225,Passenger,Female, 11,Minor,2,">1 party, no dvr fault",Asian
1,201001225,Passenger,Female, 44,Minor,2,">1 party, no dvr fault",Asian
1,201001234,Driver,Female, 86,Serious,1,">1 party, dvr prime fault",Asian
1,201001252,Driver,Male, 16,Serious,1,"1 veh, dvr at fault",Niuean
1,201001253,Driver,Female, 51,Not injured,2,">1 party, no dvr fault",European
1,201001253,Driver,Male, 17,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201001255,Driver,Female, 19,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201001255,Driver,Female, 62,Not injured,2,">1 party, no dvr fault",European
1,201001259,Driver,Male, 31,Minor,1,">1 party, dvr prime fault",Samoan
1,201001259,Passenger,Female, 40,Serious,1,">1 party, dvr prime fault",Other Pacific Islander
1,201001279,Driver,Male, 25,Serious,1,">1 party, dvr prime fault",European
1,201001279,Driver,Male, 36,Not injured,2,">1 party, no dvr fault",Samoan
1,201001289,Driver,Female, 38,Serious,1,">1 party, dvr prime fault",European
1,201001289,Driver,Male, 60,Serious,2,">1 party, no dvr fault",European
1,201001289,Passenger,Female, 48,Serious,2,">1 party, no dvr fault",European
1,201001296,Driver,Male, 21,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201001298,Driver,Male, 38,Serious,1,"1 veh, dvr at fault",European
1,201001305,Driver,Female, 33,Minor,2,">1 party, dvr prime fault",NZ Maori
1,201001305,Driver,Male, 37,Not injured,1,">1 party, dvr part fault",NZ Maori
1,201001314,Driver,Male, 18,Serious,1,">1 party, no dvr fault",European
1,201001314,Driver,Male, 51,Not injured,2,">1 party, dvr prime fault",NZ Maori
1,201001316,Driver,Female, 43,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201001323,Driver,Male, 43,Serious,1,"1 veh, dvr at fault",European
1,201001323,Passenger,Female, 38,Minor,1,"1 veh, dvr at fault",NZ Maori
1,201001328,Driver,Female, 43,Not injured,2,">1 party, dvr prime fault",European
1,201001328,Driver,Male, 25,Serious,1,">1 party, no dvr fault",European
1,201001333,Driver,Female,,Serious,2,">1 party, no dvr fault",Asian
1,201001333,Driver,Male, 61,Not injured,3,">1 party, no dvr fault",NZ Maori
1,201001333,Driver,Male, 74,Minor,1,">1 party, dvr prime fault",European
1,201001333,Passenger,Female, 27,Serious,2,">1 party, no dvr fault",Asian
1,201001333,Passenger,Female, 72,Serious,1,">1 party, dvr prime fault",European
2,201001333,Passenger,Male, 21,Minor,2,">1 party, no dvr fault",Asian
1,201001335,Driver,Male, 28,Serious,1,"1 veh, dvr at fault",European
1,201001336,Driver,Female, 65,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201001351,Driver,Female, 42,Serious,1,"1 veh, dvr at fault",European
1,201001361,Driver,Female, 21,Not injured,1,">1 party, no dvr fault",NZ Maori
1,201001361,Driver,Male, 32,Not injured,2,">1 party, dvr prime fault",NZ Maori
1,201001361,Passenger,Female, 47,Minor,1,">1 party, no dvr fault",NZ Maori
1,201001361,Passenger,Male, 21,Serious,1,">1 party, no dvr fault",NZ Maori
1,201001362,Driver,Male, 59,Serious,1,">1 party, dvr prime fault",European
1,201001366,Driver,Male, 41,Serious,1,"1 veh, dvr at fault",European
1,201001383,Driver,Female, 42,Serious,1,">1 party, no dvr fault",NZ Maori
1,201001383,Driver,Male, 20,Minor,2,">1 party, dvr prime fault",Asian
1,201001383,Passenger,Female, 19,Serious,2,">1 party, dvr prime fault",Asian
1,201001387,Driver,Female, 72,Not injured,1,">1 party, dvr prime fault",European
1,201001394,Driver,Male, 50,Not injured,1,"1 veh, dvr at fault",European
1,201001394,Passenger,Female, 61,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201001397,Driver,Male, 52,Serious,1,"1 veh, dvr at fault",Unknown
1,201001397,Passenger,Female, 54,Serious,1,"1 veh, dvr at fault",Unknown
1,201001402,Driver,Male, 58,Not injured,2,">1 party, no dvr fault",NZ Maori
1,201001402,Driver,Male,,Serious,1,">1 party, dvr prime fault",Unknown
1,201001412,Driver,Male, 16,Minor,1,">1 party, dvr prime fault",European
1,201001412,Passenger,Male, 16,Serious,1,">1 party, dvr prime fault",Unknown
1,201001412,Passenger,Male, 17,Serious,1,">1 party, dvr prime fault",European
1,201001433,Driver,Male, 22,Not injured,2,">1 party, no dvr fault",European
1,201001433,Driver,Male, 29,Not injured,1,">1 party, dvr prime fault",Asian
1,201001433,Passenger,Female,,Serious,1,">1 party, dvr prime fault",Asian
1,201001464,Driver,Male, 19,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201001467,Driver,Male, 20,Serious,1,"1 veh, dvr at fault",European
1,201001467,Passenger,Male,,Minor,1,"1 veh, dvr at fault",European
1,201001472,Driver,Male, 18,Not injured,2,">1 party, dvr prime fault",Asian
1,201001472,Driver,Male, 38,Not injured,1,">1 party, no dvr fault",Other
1,201001472,Passenger,Male,,Serious,1,">1 party, no dvr fault",Unknown
1,201001473,Driver,Male, 40,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201001482,Driver,Male, 19,Serious,1,"1 veh, dvr at fault",European
1,201001483,Driver,Male, 31,Serious,1,">1 party, no dvr fault",European
1,201001483,Driver,Male, 64,Minor,2,">1 party, dvr prime fault",European
1,201001483,Passenger,Female, 66,Serious,2,">1 party, dvr prime fault",European
1,201001495,Driver,Male, 72,Serious,1,"1 veh, dvr at fault",European
1,201001516,Driver,Male, 44,Serious,2,">1 party, no dvr fault",Tongan
1,201001516,Driver,Male, 60,Not injured,1,">1 party, dvr prime fault",European
1,201001516,Passenger,Female, 31,Serious,1,">1 party, dvr prime fault",Other Pacific Islander
1,201001518,Driver,Female, 54,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,201001518,Driver,Male, 15,Serious,2,">1 party, no dvr fault",European
1,201001522,Driver,Male, 57,Serious,1,"1 veh, dvr at fault",European
1,201001527,Driver,Female, 16,Serious,1,"1 veh, dvr at fault",European
1,201001528,Driver,Male, 42,Serious,1,"1 veh, no dvr fault",NZ Maori
1,201001530,Driver,Female, 22,Not injured,1,">1 party, dvr prime fault",European
1,201001538,Driver,Male, 19,Serious,2,">1 party, dvr prime fault",Asian
1,201001538,Driver,Male, 36,Not injured,1,">1 party, no dvr fault",European
1,201001541,Driver,Female, 76,Minor,1,">1 party, dvr prime fault",European
1,201001541,Driver,Male, 58,Not injured,2,">1 party, no dvr fault",European
1,201001545,Driver,Male, 18,Not injured,2,">1 party, dvr prime fault",European
1,201001545,Driver,Male, 52,Serious,1,">1 party, no dvr fault",European
1,201001547,Driver,Female, 16,Serious,1,">1 party, no dvr fault",NZ Maori
1,201001547,Driver,Female, 19,Minor,2,">1 party, dvr prime fault",European
1,201001547,Passenger,Female,,Minor,1,">1 party, no dvr fault",NZ Maori
1,201001557,Driver,Female, 24,Serious,2,">1 party, no dvr fault",Unknown
1,201001557,Driver,Male, 18,Minor,1,">1 party, dvr prime fault",Unknown
1,201001557,Passenger,Female, 18,Minor,1,">1 party, dvr prime fault",Other
1,201001581,Driver,Male, 22,Minor,2,">1 party, no dvr fault",NZ Maori
1,201001581,Driver,Male, 40,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,201001581,Passenger,Female, 20,Serious,2,">1 party, no dvr fault",Asian
1,201001581,Passenger,Female,,Minor,2,">1 party, no dvr fault",European
1,201001581,Passenger,Male,,Minor,2,">1 party, no dvr fault",Asian
1,201001603,Driver,Male, 40,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201001611,Driver,Male, 57,Not injured,2,">1 party, dvr prime fault",European
1,201001611,Other,Female, 33,Serious,1,">1 party, no dvr fault",European
1,201001616,Driver,Male, 27,Minor,1,"1 veh, dvr at fault",NZ Maori
1,201001616,Passenger,Male, 33,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201001618,Driver,Male, 32,Serious,1,">1 party, no dvr fault",NZ Maori
1,201001618,Driver,Male, 45,Minor,2,">1 party, dvr prime fault",NZ Maori
1,201001619,Driver,Unknown, 82,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,201001622,Driver,Male, 24,Serious,1,"1 veh, dvr at fault",European
1,201001622,Passenger,Male, 24,Minor,1,"1 veh, dvr at fault",European
1,201001626,Driver,Male, 39,Serious,1,"1 veh, dvr at fault",European
1,201001629,Driver,Female, 15,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201001629,Driver,Female, 57,Not injured,2,">1 party, no dvr fault",European
1,201001644,Driver,Female, 40,Minor,1,"1 veh, dvr at fault",European
1,201001644,Passenger,Female,  4,Serious,1,"1 veh, dvr at fault",European
1,201001651,Driver,Male, 27,Serious,1,">1 party, dvr prime fault",Unknown
1,201001651,Driver,Male, 36,Minor,2,">1 party, no dvr fault",Other
