"COUNT","Worst Inj. FSMN","State Highway","Crash Day","Crash Month","Crash Year","Crash Hour","Police District","Police Area","Police Station","Crash ID"
1,Serious,No,24,09,2008,20,Waitemata,"Waitemata - Rodney","Waitemata - Rodney - HELENSVILLE",2804952
1,Serious,No,24,09,2009,11,Central,"Central - Manawatu","Central - Manawatu - LINTON",2913247
1,Serious,No,24,09,2009,21,Counties/Manukau,"Counties/Manukau - Manukau East","Counties/Manukau - Manukau East - BEACHLANDS",2904909
1,Serious,No,24,09,2010,01,Waikato,"Waikato - Waikato East","Waikato - Waikato East - THAMES",201005612
1,Serious,No,24,09,2010,03,Tasman,"Tasman - Nelson Bays","Tasman - Nelson Bays - WAKEFIELD",201012901
1,Serious,No,24,09,2011,04,Wellington,"Wellington - Wellington","Wellington - Wellington - WELLINGTON",201112757
1,Serious,No,24,09,2011,05,Counties/Manukau,"Counties/Manukau - Manukau East","Counties/Manukau - Manukau East - OTARA",201104879
1,Serious,No,24,09,2011,11,Auckland,"Auckland - Auckland Central","Auckland - Auckland Central - AUCKLAND CENTRAL",201105026
1,Serious,No,24,09,2011,17,Counties/Manukau,"Counties/Manukau - Manukau South","Counties/Manukau - Manukau South - PUKEKOHE",201104861
1,Serious,No,24,10,2008,12,Canterbury,"Canterbury - Mid-South Canterbury","Canterbury - Mid-South Canterbury - METHVEN",2823095
1,Serious,No,24,10,2008,15,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TOKOROA",2805733
1,Serious,No,24,10,2008,18,Waitemata,"Waitemata - North Shore","Waitemata - North Shore - BROWNS BAY",2805639
1,Serious,No,24,10,2009,02,Bay Of Plenty,"Bay Of Plenty - Rotorua","Bay Of Plenty - Rotorua - ROTORUA",2905928
1,Serious,No,24,10,2009,05,Eastern,"Eastern - Tairawhiti","Eastern - Tairawhiti - GISBORNE",2913751
1,Serious,No,24,10,2009,11,Waitemata,"Waitemata - North Shore","Waitemata - North Shore - TAKAPUNA",2905777
1,Serious,No,24,10,2009,16,Waikato,"Waikato - Hamilton City","Waikato - Hamilton City - HAMILTON NORTH",2905324
1,Serious,No,24,10,2009,18,Counties/Manukau,"Counties/Manukau - Manukau East","Counties/Manukau - Manukau East - OTARA",2905113
1,Serious,No,24,10,2009,23,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - OXFORD",2923217
1,Serious,No,24,10,2010,02,Eastern,"Eastern - Tairawhiti","Eastern - Tairawhiti - GISBORNE",201013237
1,Serious,No,24,10,2010,21,Auckland,"Auckland - Auckland East","Auckland - Auckland East - GLEN INNES",201006275
1,Serious,No,24,10,2010,21,Canterbury,"Canterbury - Mid-South Canterbury","Canterbury - Mid-South Canterbury - METHVEN",201022877
1,Serious,No,24,10,2011,09,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",201122891
1,Serious,No,24,10,2011,15,Wellington,"Wellington - Wellington","Wellington - Wellington - WELLINGTON",201113199
1,Serious,No,24,10,2011,16,Northland,"Northland - Far North","Northland - Far North - KOHUKOHU",201106087
1,Serious,No,24,10,2011,21,Auckland,"Auckland - Auckland West","Auckland - Auckland West - BALMORAL",201105107
1,Serious,No,24,11,2008,09,Wellington,"Wellington - Wellington","Wellington - Wellington - WELLINGTON",2813640
1,Serious,No,24,11,2008,18,Northland,"Northland - Whangarei","Northland - Whangarei - DARGAVILLE",2805715
1,Serious,No,24,11,2009,15,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",2923568
1,Serious,No,24,11,2009,16,Central,"Central - Manawatu","Central - Manawatu - LINTON",2913606
1,Serious,No,24,11,2009,17,Central,"Central - Taranaki","Central - Taranaki - WAITARA",2913389
1,Serious,No,24,11,2009,17,Tasman,"Tasman - Nelson Bays","Tasman - Nelson Bays - RICHMOND",2913661
1,Serious,No,24,11,2009,19,Southern,"Southern - Dunedin","Southern - Dunedin - PORTOBELLO",2923451
1,Serious,No,24,11,2009,20,Central,"Central - Taranaki","Central - Taranaki - WAITARA",2913349
1,Serious,No,24,11,2010,00,Counties/Manukau,"Counties/Manukau - Manukau West","Counties/Manukau - Manukau West - PAPATOETOE",201005724
1,Serious,No,24,11,2010,06,Tasman,"Tasman - Marlborough","Tasman - Marlborough - PICTON",201013567
1,Serious,No,24,11,2010,10,Eastern,"Eastern - Tairawhiti","Eastern - Tairawhiti - GISBORNE",201013332
1,Serious,No,24,11,2010,13,Wellington,"Wellington - Hutt Valley","Wellington - Hutt Valley - UPPER HUTT",201013698
1,Serious,No,24,11,2010,14,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - TARADALE",201013391
1,Serious,No,24,11,2010,15,Wellington,"Wellington - Hutt Valley","Wellington - Hutt Valley - UPPER HUTT",201013559
1,Serious,No,24,11,2010,18,Tasman,"Tasman - Nelson Bays","Tasman - Nelson Bays - RICHMOND",201013269
1,Serious,No,24,11,2010,21,Central,"Central - Manawatu","Central - Manawatu - LEVIN",201013453
1,Serious,No,24,11,2011,07,Counties/Manukau,"Counties/Manukau - Manukau West","Counties/Manukau - Manukau West - PAPATOETOE",201105386
1,Serious,No,24,11,2011,07,Waikato,"Waikato - Hamilton City","Waikato - Hamilton City - HAMILTON CENTRAL",201104718
1,Serious,No,24,11,2011,08,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TOKOROA",201104776
1,Serious,No,24,11,2011,09,Tasman,"Tasman - Marlborough","Tasman - Marlborough - BLENHEIM",201113040
1,Serious,No,24,11,2011,16,Central,"Central - Whanganui","Central - Whanganui - WHANGANUI",201113057
1,Serious,No,24,11,2011,20,Wellington,"Wellington - Hutt Valley","Wellington - Hutt Valley - WAINUIOMATA",201113126
1,Serious,No,24,11,2012,00,Waitemata,"Waitemata - North Shore","Waitemata - North Shore - TAKAPUNA",201205303
1,Serious,No,24,11,2012,12,," - "," -  - ",201205255
1,Serious,No,24,11,2012,14,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",201223087
1,Serious,No,24,11,2012,17,Wellington,"Wellington - Wellington","Wellington - Wellington - JOHNSONVILLE",201213064
1,Serious,No,24,12,2008,08,Auckland,"Auckland - Auckland Central","Auckland - Auckland Central - AUCKLAND CENTRAL",2806119
1,Serious,No,24,12,2008,14,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - NAPIER",2813944
1,Serious,No,24,12,2008,15,Waitemata,"Waitemata - Rodney","Waitemata - Rodney - WHANGAPAROA",2806384
1,Serious,No,24,12,2008,20,Wellington,"Wellington - Hutt Valley","Wellington - Hutt Valley - NAENAE",2813960
1,Serious,No,24,12,2008,21,Counties/Manukau,"Counties/Manukau - Manukau Central","Counties/Manukau - Manukau Central - MANUREWA",2806233
1,Serious,No,24,12,2008,22,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - MOUNT MAUNGANUI",2806094
1,Serious,No,24,12,2009,10,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",2923609
1,Serious,No,24,12,2009,11,Auckland,"Auckland - Auckland East","Auckland - Auckland East - NEWMARKET",2906208
1,Serious,No,24,12,2009,13,Central,"Central - Manawatu","Central - Manawatu - OTAKI",2913662
1,Serious,No,24,12,2009,23,Counties/Manukau,"Counties/Manukau - Manukau South","Counties/Manukau - Manukau South - PAPAKURA",2906140
1,Serious,No,24,12,2010,01,Counties/Manukau,"Counties/Manukau - Manukau East","Counties/Manukau - Manukau East - BEACHLANDS",201006362
1,Serious,No,24,12,2010,06,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - AMBERLEY",201023374
1,Serious,No,24,12,2010,08,Wellington,"Wellington - Wellington","Wellington - Wellington - WELLINGTON",201013591
1,Serious,No,24,12,2010,13,Wellington,"Wellington - Kapiti-Mana","Wellington - Kapiti-Mana - KAPITI",201013560
1,Serious,No,24,12,2010,15,Northland,"Northland - Whangarei","Northland - Whangarei - RUAWAI",201006304
1,Serious,No,24,12,2010,16,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - TE PUKE",201006162
1,Serious,No,24,12,2011,19,Central,"Central - Taranaki","Central - Taranaki - FITZROY",201113379
1,Serious,No,24,12,2011,20,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - HAVELOCK NORTH",201113325
1,Serious,No,24,12,2011,20,Waitemata,"Waitemata - Rodney","Waitemata - Rodney - HELENSVILLE",201105944
1,Serious,No,24,12,2011,21,Bay Of Plenty,"Bay Of Plenty - Rotorua","Bay Of Plenty - Rotorua - ROTORUA",201105697
1,Serious,No,24,12,2012,02,Bay Of Plenty,"Bay Of Plenty - Eastern Bay of Plenty","Bay Of Plenty - Eastern Bay of Plenty - WHAKATANE",201205485
1,Serious,No,24,12,2012,11,Wellington,"Wellington - Wairarapa","Wellington - Wairarapa - MARTINBOROUGH",201213195
1,Serious,No,24,12,2012,16,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - LINCOLN",201223080
1,Serious,No,24,12,2012,18,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TOKOROA",201206058
1,Serious,No,24,12,2012,18,Waitemata,"Waitemata - Waitakere","Waitemata - Waitakere - HENDERSON",201205501
1,Serious,No,24,12,2012,22,Eastern,"Eastern - Tairawhiti","Eastern - Tairawhiti - WAIROA",201213220
1,Serious,No,25,01,2008,11,Tasman,"Tasman - Nelson Bays","Tasman - Nelson Bays - RICHMOND",2811279
1,Serious,No,25,01,2008,16,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TAUPO",2801506
1,Serious,No,25,01,2008,16,Southern,"Southern - Southland","Southern - Southland - RIVERSDALE",2821247
1,Serious,No,25,01,2008,22,Central,"Central - Whanganui","Central - Whanganui - TAIHAPE",2811165
1,Serious,No,25,01,2009,09,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - PORANGAHAU",2911649
1,Serious,No,25,01,2009,13,Central,"Central - Taranaki","Central - Taranaki - WAITARA",2911037
1,Serious,No,25,01,2009,14,Northland,"Northland - Whangarei","Northland - Whangarei - ONERAHI",2901430
1,Serious,No,25,01,2009,17,Counties/Manukau,"Counties/Manukau - Manukau South","Counties/Manukau - Manukau South - WAIUKU",2901406
1,Serious,No,25,01,2009,20,Southern,"Southern - Southland","Southern - Southland - RIVERSDALE",2922221
1,Serious,No,25,01,2009,22,Central,"Central - Taranaki","Central - Taranaki - WAITARA",2911035
1,Serious,No,25,01,2010,08,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - NAPIER",201011233
1,Serious,No,25,01,2010,13,Canterbury,"Canterbury - Chch Central","Canterbury - Chch Central - CHRISTCHURCH",201021200
1,Serious,No,25,01,2010,14,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - CHRISTCHURCH SOUTH",201021119
1,Serious,No,25,01,2010,17,Southern,"Southern - Southland","Southern - Southland - OHAI",201021327
1,Serious,No,25,01,2011,23,Canterbury,"Canterbury - Mid-South Canterbury","Canterbury - Mid-South Canterbury - WAIMATE",201121113
1,Serious,No,25,01,2012,18,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - NAPIER",201211087
1,Serious,No,25,01,2012,19,Central,"Central - Taranaki","Central - Taranaki - OPUNAKE",201211116
1,Serious,No,25,01,2012,19,Waitemata,"Waitemata - North Shore","Waitemata - North Shore - BROWNS BAY",201202634
1,Serious,No,25,02,2008,15,Southern,"Southern - Dunedin","Southern - Dunedin - KAIKORAI VALLEY",2821538
1,Serious,No,25,02,2008,16,Waikato,"Waikato - Hamilton City","Waikato - Hamilton City - HAMILTON CENTRAL",2801469
1,Serious,No,25,02,2008,18,Bay Of Plenty,"Bay Of Plenty - Rotorua","Bay Of Plenty - Rotorua - ROTORUA",2801504
1,Serious,No,25,02,2009,02,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TAUPO",2901374
1,Serious,No,25,02,2009,04,Waikato,"Waikato - Waikato West","Waikato - Waikato West - TE KAUWHATA",2901766
1,Serious,No,25,02,2009,07,Auckland,"Auckland - Auckland East","Auckland - Auckland East - MOUNT WELLINGTON",2903628
1,Serious,No,25,02,2009,12,Southern,"Southern - Dunedin","Southern - Dunedin - BALCLUTHA",2921393
1,Serious,No,25,02,2009,15,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",2921419
1,Serious,No,25,02,2009,15,Central,"Central - Taranaki","Central - Taranaki - WESTOWN",2911397
1,Serious,No,25,02,2009,18,Auckland,"Auckland - Auckland Central","Auckland - Auckland Central - GREAT BARRIER ISLAND",2905759
1,Serious,No,25,02,2010,09,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",201021288
1,Serious,No,25,02,2010,12,Bay Of Plenty,"Bay Of Plenty - Rotorua","Bay Of Plenty - Rotorua - ROTORUA",201001687
1,Serious,No,25,02,2010,17,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - ROLLESTON",201021350
1,Serious,No,25,02,2011,23,Auckland,"Auckland - Auckland West","Auckland - Auckland West - BALMORAL",201102504
1,Serious,No,25,02,2012,00,Wellington,"Wellington - Wellington","Wellington - Wellington - KILBIRNIE",201211308
1,Serious,No,25,02,2012,01,Central,"Central - Taranaki","Central - Taranaki - WESTOWN",201211543
1,Serious,No,25,02,2012,13,Canterbury,"Canterbury - Mid-South Canterbury","Canterbury - Mid-South Canterbury - METHVEN",201221818
1,Serious,No,25,02,2012,17,Waikato,"Waikato - Hamilton City","Waikato - Hamilton City - HAMILTON CENTRAL",201202770
1,Serious,No,25,02,2012,18,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",201221914
1,Serious,No,25,02,2012,19,Wellington,"Wellington - Hutt Valley","Wellington - Hutt Valley - NAENAE",201211313
1,Serious,No,25,02,2012,20,Waitemata,"Waitemata - Rodney","Waitemata - Rodney - MANGAWHAI",201202103
1,Serious,No,25,02,2012,21,Tasman,"Tasman - Nelson Bays","Tasman - Nelson Bays - RICHMOND",201211269
1,Serious,No,25,03,2008,07,Canterbury,"Canterbury - Chch Central","Canterbury - Chch Central - CHRISTCHURCH",2821654
1,Serious,No,25,03,2008,18,Northland,"Northland - Far North","Northland - Far North - KERIKERI",2802479
1,Serious,No,25,03,2009,09,Auckland,"Auckland - Auckland East","Auckland - Auckland East - GLEN INNES",2902496
1,Serious,No,25,03,2009,17,Central,"Central - Manawatu","Central - Manawatu - MASSEY UNI PALMNTH",2911541
1,Serious,No,25,03,2009,No hours,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - TAURANGA SOUTH",2902320
1,Serious,No,25,03,2010,01,Waikato,"Waikato - Waikato West","Waikato - Waikato West - NGARUAWAHIA",201002323
1,Serious,No,25,03,2010,10,Canterbury,"Canterbury - Mid-South Canterbury","Canterbury - Mid-South Canterbury - ASHBURTON",201021468
1,Serious,No,25,03,2010,12,Southern,"Southern - Otago Rural","Southern - Otago Rural - WANAKA",201021848
1,Serious,No,25,03,2010,13,Bay Of Plenty,"Bay Of Plenty - Rotorua","Bay Of Plenty - Rotorua - ROTORUA",201001361
1,Serious,No,25,03,2011,17,Auckland,"Auckland - Auckland Central","Auckland - Auckland Central - AUCKLAND CENTRAL",201102238
1,Serious,No,25,03,2011,17,Southern,"Southern - Dunedin","Southern - Dunedin - DUNEDIN SOUTH",201121300
1,Serious,No,25,03,2011,17,Waikato,"Waikato - Hamilton City","Waikato - Hamilton City - HAMILTON EAST",201102007
1,Serious,No,25,03,2011,18,Waitemata,"Waitemata - Waitakere","Waitemata - Waitakere - HENDERSON",201102689
1,Serious,No,25,03,2011,21,Counties/Manukau,"Counties/Manukau - Manukau East","Counties/Manukau - Manukau East - OTARA",201101826
1,Serious,No,25,03,2012,01,Central,"Central - Manawatu","Central - Manawatu - FOXTON",201211403
1,Serious,No,25,03,2012,15,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - PAPANUI",201221532
1,Serious,No,25,04,2008,05,Southern,"Southern - Southland","Southern - Southland - INVERCARGILL CENTRAL",2822285
1,Serious,No,25,04,2008,08,Bay Of Plenty,"Bay Of Plenty - Rotorua","Bay Of Plenty - Rotorua - ROTORUA",2802836
1,Serious,No,25,04,2008,11,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - FLAXMERE",2811849
1,Serious,No,25,04,2008,12,Central,"Central - Manawatu","Central - Manawatu - ASHURST",2813069
1,Serious,No,25,04,2008,14,Canterbury,"Canterbury - Northern Canterbury","Canterbury - Northern Canterbury - OXFORD",2821917
1,Serious,No,25,04,2008,17,Wellington,"Wellington - Kapiti-Mana","Wellington - Kapiti-Mana - WAITANGIRUA",2811881
1,Serious,No,25,04,2008,18,Wellington,"Wellington - Wellington","Wellington - Wellington - WELLINGTON",2812095
1,Serious,No,25,04,2008,23,Waitemata,"Waitemata - North Shore","Waitemata - North Shore - GLENFIELD",2802659
1,Serious,No,25,04,2009,13,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - AKAROA",2922042
1,Serious,No,25,04,2009,17,Waitemata,"Waitemata - Rodney","Waitemata - Rodney - WARKWORTH",2902625
1,Serious,No,25,04,2010,12,Central,"Central - Whanganui","Central - Whanganui - WHANGANUI",201012011
1,Serious,No,25,04,2010,16,Canterbury,"Canterbury - Mid-South Canterbury","Canterbury - Mid-South Canterbury - ASHBURTON",201021982
1,Serious,No,25,04,2011,14,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - CHRISTCHURCH SOUTH",201121685
1,Serious,No,25,04,2011,16,Central,"Central - Manawatu","Central - Manawatu - AWAPUNI",201112219
1,Serious,No,25,04,2012,01,Waitemata,"Waitemata - Waitakere","Waitemata - Waitakere - HENDERSON",201202567
1,Serious,No,25,04,2012,13,Eastern,"Eastern - Hawkes Bay","Eastern - Hawkes Bay - NAPIER",201211950
1,Serious,No,25,04,2012,13,Southern,"Southern - Southland","Southern - Southland - INVERCARGILL CENTRAL",201221682
1,Serious,No,25,04,2012,14,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - CHRISTCHURCH SOUTH",201221976
1,Serious,No,25,05,2008,00,Counties/Manukau,"Counties/Manukau - Manukau Central","Counties/Manukau - Manukau Central - MANUREWA",2803942
1,Serious,No,25,05,2008,11,Auckland,"Auckland - Auckland East","Auckland - Auckland East - NEWMARKET",2803480
1,Serious,No,25,05,2008,11,Bay Of Plenty,"Bay Of Plenty - Rotorua","Bay Of Plenty - Rotorua - ROTORUA",2803325
1,Serious,No,25,05,2008,15,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - PUTARURU",2803807
1,Serious,No,25,05,2008,15,Counties/Manukau,"Counties/Manukau - Manukau South","Counties/Manukau - Manukau South - TUAKAU",2803286
1,Serious,No,25,05,2009,13,Canterbury,"Canterbury - Southern Canterbury","Canterbury - Southern Canterbury - SUMNER",2922236
1,Serious,No,25,05,2011,08,Bay Of Plenty,"Bay Of Plenty - Western Bay of Plenty","Bay Of Plenty - Western Bay of Plenty - TAURANGA",201102972
1,Serious,No,25,05,2011,15,Bay Of Plenty,"Bay Of Plenty - Rotorua","Bay Of Plenty - Rotorua - ROTORUA",201102821
1,Serious,No,25,05,2011,15,Waitemata,"Waitemata - North Shore","Waitemata - North Shore - TAKAPUNA",201103332
1,Serious,No,25,05,2011,19,Counties/Manukau,"Counties/Manukau - Manukau West","Counties/Manukau - Manukau West - MANGERE",201102786
1,Serious,No,25,05,2011,23,Counties/Manukau,"Counties/Manukau - Manukau Central","Counties/Manukau - Manukau Central - MANUREWA",201102783
1,Serious,No,25,05,2012,00,Canterbury,"Canterbury - Mid-South Canterbury","Canterbury - Mid-South Canterbury - ASHBURTON",201221868
1,Serious,No,25,05,2012,00,Northland,"Northland - Far North","Northland - Far North - KAEO",201204937
1,Serious,No,25,05,2012,12,Counties/Manukau,"Counties/Manukau - Manukau West","Counties/Manukau - Manukau West - OTAHUHU",201202950
1,Serious,No,25,05,2012,15,Bay Of Plenty,"Bay Of Plenty - Taupo","Bay Of Plenty - Taupo - TAUPO",201202719
1,Serious,No,25,05,2012,22,Tasman,"Tasman - Nelson Bays","Tasman - Nelson Bays - MOTUEKA",201212013
