"meshblockID" "REGC06" "CON06" "MCON06" "AU06" "UA06" "GED02" "MED02" "TA06V2" "WARD06V2" "CB06V2" "TASUB06V2" "urbanRuralGrade" "mainUrbanArea" "code" "urbanRural" "area" "roadLength" "MB01" "AU06D" "UA06D" "TA06" "TA06D" "RC06" "RC06D" "DHB" "DHBD" "population" "X0.4.Years" "X10.14.Years" "X15.19.Years" "X20.24.Years" "X25.29.Years" "X30.34.Years" "X35.39.Years" "X40.44.Years" "X45.49.Years" "X50.54.Years" "X55.59.Years" "X5.9.Years" "X60.64.Years" "X65.Years.and.Over" "Asian.Ethnic.Groups" "European.Ethnic.Groups" "Female" "Male" "Maori.Ethnic.Group" "Median.Age" "MELAA.Ethnic.Groups" "Other.Ethnic.Groups" "Pacific.Peoples..Ethnic.Groups" "Total" "Total.People"
1248700 "04" "0403" "0402" "538601" "010" "048" "7" "024" "02401" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0404420828802839 0.276280999705599 NA NA NA NA NA NA NA NA NA 54 0 3 3 0 3 3 0 3 3 3 6 0 9 12 0 33 30 21 9 56 3 12 0 108 54
1266703 "03" "0310" "0399" "541760" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0392428699864243 0.440885257827621 1266700 "Richmond Heights" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 66 3 6 6 0 3 3 6 6 9 3 6 6 3 9 3 45 30 33 15 41 0 12 0 129 57
1181903 "04" "0401" "0401" "536614" "502" "009" "7" "022" "02201" "02299" "02299" "Rural area with low urban influence" "" "F" "rural" 0.574103133394653 0.716232326320995 1181903 "Tahawai" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9 12 NA NA NA NA NA 45 21
1207101 "04" "0401" "0401" "536642" "502" "004" "7" "022" "02204" "02299" "02299" "Rural area with moderate urban influence" "" "E" "rural" 6.13105699068024 5.33807475581883 1207101 "Upper Papamoa" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 105 3 12 6 9 9 6 3 9 15 9 9 3 3 15 0 87 51 57 9 42 0 12 0 210 102
1337305 "04" "0404" "0403" "542800" "241" "012" "7" "027" "02703" "02799" "02799" "Independent Urban Area" "" "B" "urban" 0.0107352548865447 0.158809782436709 1337305 "Opotiki" "Opotiki" 27 "Opotiki District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12 6 NA NA NA NA NA 36 18
1208500 "04" "0401" "0401" "535900" "501" "004" "7" "022" "02205" "02204" "02299" "Rural area with moderate urban influence" "" "E" "rural" 0.850408249384603 2.5508928600403 1208500 "Maketu Community" "Rural Centre" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 300 15 15 18 12 15 18 21 36 18 18 30 9 21 51 0 135 147 150 111 43 0 24 0 594 231
1251900 "04" "0403" "0402" "538820" "502" "048" "7" "024" "02401" "02499" "02499" "Rural area with high urban influence" "" "D" "rural" 22.3042927320777 8.00898855546207 1251900 "Tikitere" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 147 15 9 12 6 3 15 18 6 9 12 9 21 6 12 3 54 75 75 84 34 0 6 6 297 135
1133502 "03" "0309" "0399" "535261" "502" "051" "4" "019" "01902" "01999" "01999" "Highly rural/remote area" "" "G" "rural" 0.412837688799214 1.00279321252352 1133502 "Lichfield" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1125800 "03" "0309" "0399" "535250" "502" "051" "4" "019" "01902" "01999" "01999" "Rural area with low urban influence" "" "F" "rural" 11.1873214826565 5.31625521845449 1125800 "Arapuni" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 96 6 12 12 6 9 9 6 6 6 3 0 15 0 6 0 84 51 45 9 22 0 9 0 192 93
1336203 "04" "0404" "0403" "542906" "502" "012" "7" "027" "02703" "02799" "02799" "Rural area with high urban influence" "" "D" "rural" 0.467489728808331 1.38604572368778 1336203 "Waiotahi" "Rural (Incl.some Off Shore Islands)" 27 "Opotiki District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 3 NA NA NA NA NA 6 6
1337203 "04" "0404" "0403" "542800" "241" "012" "7" "027" "02703" "02799" "02799" "Independent Urban Area" "" "B" "urban" 0.275417982833028 0.867460797060284 1337203 "Opotiki" "Opotiki" 27 "Opotiki District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 51 3 0 3 3 3 3 3 3 6 3 6 3 3 9 0 36 24 24 12 48 0 6 0 102 48
1337207 "04" "0404" "0403" "542800" "241" "012" "7" "027" "02703" "02799" "02799" "Independent Urban Area" "" "B" "urban" 0.200180338696014 0.780166173490885 1337202 "Opotiki" "Opotiki" 27 "Opotiki District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 165 9 12 9 6 6 3 9 9 18 18 12 15 9 33 0 126 84 81 33 47 0 24 3 330 162
1266403 "03" "0310" "0399" "541760" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0551455066610313 0.416550770270333 1266401 "Richmond Heights" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 63 3 6 3 6 6 3 3 6 6 0 3 3 3 9 0 42 33 30 6 40 0 9 3 126 54
1251601 "04" "0403" "0402" "538820" "502" "048" "7" "024" "02401" "02499" "02499" "Rural area with high urban influence" "" "D" "rural" 1.02645079746996 2.20189116690342 1251601 "Tikitere" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 141 9 12 6 6 3 3 15 15 12 12 9 15 9 15 3 87 75 63 60 40 0 12 9 279 135
1266907 "03" "0310" "0399" "541750" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0321335399216248 0.372860038285418 1266901 "Waipahihi" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 93 9 9 9 9 9 6 6 12 9 3 6 6 0 9 0 66 48 48 18 31 0 12 9 192 93
1266906 "03" "0310" "0399" "541750" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0352932568990685 0.28219960846621 1266901 "Waipahihi" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 96 6 3 6 6 3 6 6 6 9 6 3 9 3 21 0 72 45 48 3 42 3 21 0 186 93
1267010 "03" "0310" "0399" "541750" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0477218404950107 0.371115082394455 1267003 "Waipahihi" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 93 6 9 6 6 3 9 12 6 12 12 0 9 3 3 0 72 48 42 21 34 0 9 3 186 87
1181906 "04" "0401" "0401" "536614" "502" "009" "7" "022" "02201" "02299" "02299" "Rural area with low urban influence" "" "F" "rural" 0.355749983224834 0.939637060826325 1181901 "Tahawai" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 105 6 6 12 0 3 9 6 6 6 9 12 6 12 12 3 84 48 54 15 43 0 12 0 207 105
1181600 "04" "0401" "0401" "536614" "502" "009" "7" "022" "02201" "02299" "02299" "Rural area with moderate urban influence" "" "E" "rural" 7.04855309334651 3.8753283787 1181600 "Tahawai" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 90 0 9 9 0 3 3 6 6 12 9 15 6 6 6 0 57 42 45 15 47 0 24 3 174 87
1181801 "04" "0401" "0401" "536614" "502" "009" "7" "022" "02201" "02299" "02299" "Rural area with moderate urban influence" "" "E" "rural" 0.962260498328969 1.70110453545312 1181800 "Tahawai" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 51 3 3 3 3 3 0 6 3 6 3 0 6 3 9 0 36 24 27 3 42 0 15 0 102 48
1273100 "03" "0310" "0399" "541720" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0498132151127886 0.541133362259646 1273100 "Taupo Central" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 105 9 6 9 6 6 12 6 6 9 9 6 6 6 15 3 75 48 57 30 36 3 9 0 210 102
1279409 "03" "0310" "0399" "541311" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.042178163638245 0.361121746794339 1279402 "Acacia Bay" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 48 3 0 3 6 0 0 0 3 3 3 3 0 6 12 0 36 24 24 0 52 0 9 0 90 48
1279403 "03" "0310" "0399" "541311" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0905708010569957 0.798256501951531 1279403 "Acacia Bay" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 63 3 6 6 3 0 6 6 3 6 6 3 9 3 6 3 36 30 36 12 38 0 9 0 126 57
1270501 "03" "0310" "0399" "541730" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0429899809946257 0.569908297459635 1270501 "Tauhara" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 111 6 9 9 6 6 6 12 9 6 6 6 12 3 15 6 69 54 60 42 34 0 15 15 225 111
1267500 "03" "0310" "0399" "541740" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.113062456646522 0.887222264792208 1267500 "Hilltop" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 120 3 6 6 12 6 6 6 9 9 12 12 3 15 15 3 75 60 60 24 45 0 21 0 240 117
1270200 "03" "0310" "0399" "541730" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.106122958316333 1.44212449866652 1270200 "Tauhara" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 333 36 27 18 24 18 30 30 30 27 12 18 33 9 24 0 183 183 147 93 32 0 60 9 663 300
1279008 "03" "0310" "0399" "541311" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.622236852637336 0.546054794427232 1279008 "Acacia Bay" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 3 NA NA NA NA NA 12 9
1279113 "03" "0310" "0399" "541311" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.27036456396424 1.47535102379311 1279104 "Acacia Bay" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 63 3 9 3 0 0 3 3 6 9 3 6 6 6 3 0 42 33 27 0 44 0 18 0 126 60
1274100 "03" "0310" "0399" "541720" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0258247554035938 0.0835759242615227 1274100 "Taupo Central" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 0
1273700 "03" "0310" "0399" "541720" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0776028421566615 1.03215468759755 1273700 "Taupo Central" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 51 0 0 6 9 9 6 3 3 0 3 0 3 3 6 3 39 27 24 9 29 0 6 0 96 48
1267704 "03" "0310" "0399" "541740" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0988582813956871 0.726038478472576 1267704 "Hilltop" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 114 6 12 6 6 3 9 6 9 9 9 9 12 6 15 3 84 54 60 18 37 0 18 6 228 114
1270000 "03" "0310" "0399" "541730" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0611698944054649 0.549469943225268 1270000 "Tauhara" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 168 15 18 6 6 6 18 12 12 9 12 12 12 9 12 3 123 87 84 33 33 0 21 3 336 159
1273000 "03" "0310" "0399" "541720" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0312462259294035 0.276994826687314 1273000 "Taupo Central" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 51 0 0 3 3 6 3 0 3 3 3 3 3 6 9 0 33 24 24 15 48 0 3 0 102 42
1267701 "03" "0310" "0399" "541740" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0470365079478747 0.533790143097754 1267701 "Hilltop" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 93 3 6 12 3 6 3 9 9 12 3 3 6 0 12 0 69 45 48 3 37 3 15 3 186 84
1180901 "04" "0401" "0401" "536613" "507" "009" "7" "022" "02202" "02205" "02299" "Area outside urban/rural profile" "" "Z" NA 6.85489304846325 NA 1180901 "Inlet-Tauranga Harbour North" "Inlet-in TA but not in Urban Area" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 3
1181401 "04" "0401" "0401" "536400" "501" "009" "7" "022" "02202" "02205" "02299" "Rural area with low urban influence" "" "F" "rural" 0.632344896965263 2.33212610835935 1181401 "Island View-Pios Beach" "Rural Centre" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9 9 NA NA NA NA NA 36 15
1279404 "03" "0310" "0399" "541311" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.102941823564236 1.00626236433228 1279404 "Acacia Bay" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 93 3 12 9 3 3 3 6 6 12 6 6 3 6 18 0 66 51 42 6 45 0 21 0 189 84
1273200 "03" "0310" "0399" "541720" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0607676103570019 0.513839225021618 1273200 "Taupo Central" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 192 0 6 6 6 12 6 6 6 6 12 9 9 3 102 6 153 126 66 18 73 0 12 3 384 180
1193209 "04" "0401" "0401" "537900" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0793535316634345 0.56706443730277 NA NA NA NA NA NA NA NA NA 93 9 9 3 0 3 12 9 12 3 3 3 9 6 9 0 69 42 48 9 34 0 12 0 186 87
1193207 "04" "0401" "0401" "537900" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.357645465194496 0.00298299675646329 NA NA NA NA NA NA NA NA NA 36 9 3 3 0 3 3 3 6 3 0 0 3 3 3 0 27 18 21 3 31 0 9 0 72 36
1209300 "04" "0401" "0401" "536653" "502" "004" "7" "022" "02205" "02299" "02299" "Rural area with low urban influence" "" "F" "rural" 12.1297311223963 9.292209237817 1209300 "Rangiuru" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 72 9 9 6 9 0 6 3 3 3 0 3 6 6 3 0 48 36 39 24 23 0 6 0 147 69
1124002 "03" "0309" "0399" "535250" "502" "051" "4" "019" "01902" "01999" "01999" "Highly rural/remote area" "" "G" "rural" 0.612859659676441 1.36372370279839 1124002 "Arapuni" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1193208 "04" "0401" "0401" "537900" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.267334985299942 2.66704170025867 NA NA NA NA NA NA NA NA NA 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12 9 NA NA NA NA NA 39 18
1324300 "04" "0404" "0403" "542540" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with moderate urban influence" "" "E" "rural" 3.36683206379637 6.37557275518651 1324300 "Rotoma" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 129 12 15 12 3 6 3 9 9 15 6 12 3 9 9 3 84 63 66 42 38 0 15 3 258 123
1301200 "04" "0404" "0403" "542540" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with moderate urban influence" "" "E" "rural" 6.79289827538193 6.2034036497808 1301200 "Rotoma" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 165 12 18 9 6 9 9 12 6 18 15 18 9 12 12 3 84 75 90 39 39 0 39 0 333 159
1250600 "04" "0403" "0402" "538820" "502" "048" "7" "024" "02401" "02499" "02499" "Rural area with high urban influence" "" "D" "rural" 0.276589545342046 0.994635760975689 1250600 "Tikitere" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 54 3 9 9 3 3 0 3 6 6 9 0 0 3 3 0 18 30 27 33 36 3 3 0 108 54
1131000 "03" "0309" "0399" "535600" "233" "051" "4" "019" "01902" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.0672999661402743 0.347880037583752 1131000 "Putaruru" "Putaruru" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 156 12 18 12 3 6 9 12 9 9 6 3 15 9 27 9 108 84 69 48 36 0 15 3 306 153
1131500 "03" "0309" "0399" "535600" "233" "051" "4" "019" "01902" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.0862346291645 0.505327113223484 1131500 "Putaruru" "Putaruru" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 87 6 9 3 12 3 3 3 6 6 6 9 3 3 9 0 60 42 42 24 36 0 9 0 168 84
1131101 "03" "0309" "0399" "535600" "233" "051" "4" "019" "01902" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.120254170007294 0.625200659677026 1131101 "Putaruru" "Putaruru" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 66 6 9 3 3 6 3 3 3 6 3 6 12 3 9 0 30 36 30 42 29 0 0 3 138 66
1265400 "03" "0309" "0399" "538861" "502" "048" "7" "024" "02402" "02499" "02499" "Rural area with moderate urban influence" "" "E" "rural" 4.91437723579681 1.80552373217741 1265400 "Arahiwi" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 3 "Waikato Region" 6 "Lakes" 69 9 6 9 3 3 6 6 9 6 6 3 3 0 0 0 54 36 33 12 28 0 6 3 135 63
1341000 "04" "0404" "0403" "542800" "241" "012" "7" "027" "02703" "02799" "02799" "Independent Urban Area" "" "B" "urban" 0.120221417293746 0.629775399662728 1341000 "Opotiki" "Opotiki" 27 "Opotiki District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 105 6 15 12 0 6 9 9 9 6 0 6 9 6 12 3 36 57 48 72 33 0 9 6 210 102
1296701 "04" "0404" "0403" "542562" "502" "012" "7" "025" "02503" "02502" "02599" "Rural area with moderate urban influence" "" "E" "rural" 12.3677347514377 11.2065722410019 1296701 "Urewera" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 174 9 21 15 0 3 12 18 18 18 18 15 9 9 6 3 114 81 96 21 39 0 39 0 354 156
1128003 "03" "0309" "0399" "535250" "502" "051" "4" "019" "01902" "01999" "01999" "Rural area with high urban influence" "" "D" "rural" 1.05683328774428 0.287034459939957 1128003 "Arapuni" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 3 NA NA NA NA NA 18 9
1128800 "03" "0309" "0399" "535600" "233" "051" "4" "019" "01902" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.0344391721879292 0.350820280353616 1128800 "Putaruru" "Putaruru" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 78 9 6 6 3 3 3 9 6 6 0 6 9 3 9 0 51 39 39 45 33 0 3 0 156 78
1129300 "03" "0309" "0399" "535600" "233" "051" "4" "019" "01902" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.0630101473949144 0.637606960422636 1129300 "Putaruru" "Putaruru" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 102 9 12 3 6 6 6 6 3 6 9 9 12 3 9 3 72 45 57 30 30 0 15 6 204 99
1323401 "04" "0404" "0403" "542540" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with low urban influence" "" "F" "rural" 1.52453567155725 1.06346811073522 1323401 "Rotoma" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9 12 NA NA NA NA NA 42 18
1335300 "04" "0404" "0403" "542904" "502" "012" "7" "027" "02702" "02799" "02799" "Rural area with low urban influence" "" "F" "rural" 97.0805595299722 21.0001054720501 1335300 "Oponae" "Rural (Incl.some Off Shore Islands)" 27 "Opotiki District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 54 3 6 3 6 3 0 3 3 3 6 6 6 3 6 0 18 21 33 27 37 0 12 6 108 54
1299000 "04" "0404" "0403" "542562" "502" "012" "7" "025" "02503" "02502" "02599" "Rural area with moderate urban influence" "" "E" "rural" 16.4333997113775 6.71632882065154 1299000 "Urewera" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 108 6 9 12 3 3 12 6 9 12 12 6 9 0 0 0 72 54 54 24 32 0 18 3 213 102
1129100 "03" "0309" "0399" "535600" "233" "051" "4" "019" "01902" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.0974808761769106 0.965519119927938 1129100 "Putaruru" "Putaruru" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 150 9 9 12 3 6 6 6 12 9 12 6 9 12 39 6 120 75 78 24 45 0 12 0 300 147
1298500 "04" "0404" "0403" "542530" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with moderate urban influence" "" "E" "rural" 2.22251752058495 4.33643121690362 1298500 "Otakiri" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 42 3 9 3 0 3 0 3 6 9 6 3 3 0 3 0 27 21 27 12 39 0 6 0 87 39
1251300 "04" "0403" "0402" "538820" "502" "048" "7" "024" "02401" "02499" "02499" "Rural area with high urban influence" "" "D" "rural" 1.83471101416943 2.33611339899972 1251300 "Tikitere" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 90 9 3 3 3 6 15 3 9 3 6 9 3 6 12 3 36 42 45 39 37 0 9 0 177 78
1251700 "04" "0403" "0402" "538820" "502" "048" "7" "024" "02401" "02499" "02499" "Rural area with moderate urban influence" "" "E" "rural" 5.44493636256136 6.98180547037373 1251700 "Tikitere" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 9 NA NA NA NA NA 30 15
1129401 "03" "0309" "0399" "535600" "233" "051" "4" "019" "01902" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.119109965869259 0.85034393310261 1129400 "Putaruru" "Putaruru" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 39 0 6 3 3 3 3 0 3 3 0 0 3 3 9 0 33 18 21 3 44 0 6 0 75 39
1129000 "03" "0309" "0399" "535600" "233" "051" "4" "019" "01902" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.0489195319780083 0.499482728643177 1129000 "Putaruru" "Putaruru" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 93 6 6 6 6 6 6 3 9 9 0 3 12 6 18 0 57 42 51 33 36 0 12 6 192 90
1279035 "03" "0310" "0399" "541319" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0348070989366783 0.261352558500107 1279020 "Lakewood" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 96 9 6 6 3 9 6 9 6 3 6 9 9 9 6 0 72 45 48 6 36 0 12 0 189 90
1298602 "04" "0404" "0403" "542520" "104" "012" "7" "025" "02501" "02501" "02599" "Independent Urban Area" "" "B" "urban" 1.68200156357016 3.4068851829455 1298602 "Poroporo" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 33 3 9 3 3 0 0 3 6 3 0 3 3 0 6 0 27 15 18 12 39 0 0 3 66 33
1279029 "03" "0310" "0399" "541319" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0399004323411625 0.217430388078865 1279021 "Lakewood" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 93 0 6 3 3 3 6 9 9 6 12 6 6 3 24 0 84 48 48 9 45 0 9 3 186 96
1271400 "03" "0310" "0399" "541730" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0697756555345258 NA 1271400 "Tauhara" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12 9 NA NA NA NA NA 45 21
1279108 "03" "0310" "0399" "541332" "502" "051" "7" "021" "02103" "02199" "02199" "Highly rural/remote area" "" "G" "rural" 5.88543067728207 2.15564031078501 1279103 "Oruanui" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 3 NA NA NA NA NA 15 9
1274600 "03" "0310" "0399" "541720" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0508342679489468 0.295503681380855 1274600 "Taupo Central" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 3 NA NA NA NA NA 21 12
1275115 "03" "0310" "0399" "541710" "103" "051" "7" "021" "02103" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0406653381370466 0.508029637235508 1275106 "Nukuhau" "Taupo" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 84 0 9 6 12 9 3 3 6 3 3 12 0 0 15 9 60 42 42 9 37 0 6 0 168 84
